id,articleType,image_path
blazzer_cardinal_femme_1630997895_780eb983_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_cardinal_femme_1630997895_780eb983_progressive_thumbnail.jpg
blazzer_cardi_rajut_1676996833_6962839c_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_cardi_rajut_1676996833_6962839c_progressive_thumbnail.jpg
blazzer_casual_1652987859_f081cef4_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_casual_1652987859_f081cef4_progressive_thumbnail.jpg
blazzer_casual_zara_1659563051_aa3135be_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_casual_zara_1659563051_aa3135be_progressive_thumbnail.jpg
blazzer_cocoya_size_m_1675136772_69855c9b_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_cocoya_size_m_1675136772_69855c9b_progressive_thumbnail.jpg
blazzer_coklat_1661162742_5592b9b5_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_coklat_1661162742_5592b9b5_progressive_thumbnail.jpg
blazzer_coklat_1672908754_d07ccbac_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_coklat_1672908754_d07ccbac_progressive_thumbnail.jpg
blazzer_coklat_1681829416_be0b144a_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_coklat_1681829416_be0b144a_progressive_thumbnail.jpg
blazzer_coklat_kulit_3_1599210262_c09e6b2a_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_coklat_kulit_3_1599210262_c09e6b2a_progressive_thumbnail.jpg
blazzer_crocodile_1695823912_8a5fa857_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_crocodile_1695823912_8a5fa857_progressive_thumbnail.jpg
blazzer_croptop_1694004101_e5582edd_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_croptop_1694004101_e5582edd_progressive_thumbnail.jpg
blazzer_crop_1655509764_b34ad434_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_crop_1655509764_b34ad434_progressive_thumbnail.jpg
blazzer_crop_1669275834_bab443d5_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_crop_1669275834_bab443d5_progressive_thumbnail.jpg
blazzer_dark_brown_1677653298_8ea6c1ed_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_dark_brown_1677653298_8ea6c1ed_progressive_thumbnail.jpg
blazzer_diva_deva_size_s_1673768813_79a7141b_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_diva_deva_size_s_1673768813_79a7141b_progressive_thumbnail.jpg
blazzer_dkny_jeans_authentic_1674550197_30f10b94_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_dkny_jeans_authentic_1674550197_30f10b94_progressive_thumbnail.jpg
blazzer_elisa_1592487242_c8a5e154_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_elisa_1592487242_c8a5e154_progressive_thumbnail.jpg
blazzer_fashion_1622779885_faf13208_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_fashion_1622779885_faf13208_progressive_thumbnail.jpg
blazzer_fashion_1622780036_bc88d812_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_fashion_1622780036_bc88d812_progressive_thumbnail.jpg
blazzer_flannel_1668752565_54b76eea_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_flannel_1668752565_54b76eea_progressive_thumbnail.jpg
blazzer_forever_21_1630999796_6e1a7605_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_forever_21_1630999796_6e1a7605_progressive_thumbnail.jpg
blazzer_formal_hitam_1669600746_2fd4d649_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_formal_hitam_1669600746_2fd4d649_progressive_thumbnail.jpg
blazzer_garis_grey_1669977090_8a8ae3a7_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_garis_grey_1669977090_8a8ae3a7_progressive_thumbnail.jpg
blazzer_garis_hitam_1695294748_9f5ba82d_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_garis_hitam_1695294748_9f5ba82d_progressive_thumbnail.jpg
blazzer_giordano_concept_cowok_1649739890_28382a51_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_giordano_concept_cowok_1649739890_28382a51_progressive_thumbnail.jpg
blazzer_grey_kotak_abuabu_luar_1688237786_f1ee9e6d_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_grey_kotak_abuabu_luar_1688237786_f1ee9e6d_progressive_thumbnail.jpg
blazzer_grey_misty_set_1668693234_4a28cef7_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_grey_misty_set_1668693234_4a28cef7_progressive_thumbnail.jpg
blazzer_gucci_1669039821_48917363_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_gucci_1669039821_48917363_progressive_thumbnail.jpg
blazzer_hijau_1595780443_5c03a37a_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hijau_1595780443_5c03a37a_progressive_thumbnail.jpg
blazzer_hitam_1657355207_da82ec78_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_1657355207_da82ec78_progressive_thumbnail.jpg
blazzer_hitam_1683813832_bc5323bf_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_1683813832_bc5323bf_progressive_thumbnail.jpg
blazzer_hitam_1683813889_fe720b5c_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_1683813889_fe720b5c_progressive_thumbnail.jpg
blazzer_hitam_1687515057_579b0247_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_1687515057_579b0247_progressive_thumbnail.jpg
blazzer_hitam_1688628493_2d79401c_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_1688628493_2d79401c_progressive_thumbnail.jpg
blazzer_hitam_kerja_murah_1695824716_04d81795_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_kerja_murah_1695824716_04d81795_progressive_thumbnail.jpg
blazzer_hitam_kotak2_1671630655_7881918b_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_kotak2_1671630655_7881918b_progressive_thumbnail.jpg
blazzer_hitam_latte_1661594736_7e04c9c6_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_latte_1661594736_7e04c9c6_progressive_thumbnail.jpg
blazzer_hitam_macan_1660962761_bf26e97e_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_macan_1660962761_bf26e97e_progressive_thumbnail.jpg
blazzer_hitam_murah_1685325231_07a0f468_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_murah_1685325231_07a0f468_progressive_thumbnail.jpg
blazzer_hitam_polos_new_1675850343_fa0b25fe_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_polos_new_1675850343_fa0b25fe_progressive_thumbnail.jpg
blazzer_hitam_premium_1671693012_a9763266_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_premium_1671693012_a9763266_progressive_thumbnail.jpg
blazzer_hitam_putih_1660371537_a39c2df7_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_putih_1660371537_a39c2df7_progressive_thumbnail.jpg
blazzer_hitam_the_executive_1683019281_74be773a_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_the_executive_1683019281_74be773a_progressive_thumbnail.jpg
blazzer_hitam_wanita_1672237180_a08f13fe_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hitam_wanita_1672237180_a08f13fe_progressive_thumbnail.jpg
blazzer_hm_1660919130_89d8cff5_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hm_1660919130_89d8cff5_progressive_thumbnail.jpg
blazzer_hm_ukuran_m_1669910972_6c6a0728_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_hm_ukuran_m_1669910972_6c6a0728_progressive_thumbnail.jpg
blazzer_import_1658467462_b11bdb0b_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_import_1658467462_b11bdb0b_progressive_thumbnail.jpg
blazzer_import_george_1674280788_09ab8512_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_import_george_1674280788_09ab8512_progressive_thumbnail.jpg
blazzer_import_hitam_1662510840_f070b021_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_import_hitam_1662510840_f070b021_progressive_thumbnail.jpg
blazzer_invino_abu_1683264692_c1f02c4f_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_invino_abu_1683264692_c1f02c4f_progressive_thumbnail.jpg
blazzer_item_1683244444_babc768f_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_item_1683244444_babc768f_progressive_thumbnail.jpg
blazzer_jacket_1655473073_f9a133cb_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_jacket_1655473073_f9a133cb_progressive_thumbnail.jpg
blazzer_jaring_korean_style_1664709257_694f3cb6_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_jaring_korean_style_1664709257_694f3cb6_progressive_thumbnail.jpg
blazzer_jas_baby_pink_1645802006_935d9fdc_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_jas_baby_pink_1645802006_935d9fdc_progressive_thumbnail.jpg
blazzer_jas_keren_merk_bloop_s_1632627966_f1b4efb6_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_jas_keren_merk_bloop_s_1632627966_f1b4efb6_progressive_thumbnail.jpg
blazzer_kantor_1650494867_e4e80947_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kantor_1650494867_e4e80947_progressive_thumbnail.jpg
blazzer_kantor_1685279225_96ab2b05_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kantor_1685279225_96ab2b05_progressive_thumbnail.jpg
blazzer_kantor_formal_1683215486_0e06917f_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kantor_formal_1683215486_0e06917f_progressive_thumbnail.jpg
blazzer_kaos_1676908521_623c8584_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kaos_1676908521_623c8584_progressive_thumbnail.jpg
blazzer_katun_produk_import_1620786744_5f84d859_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_katun_produk_import_1620786744_5f84d859_progressive_thumbnail.jpg
blazzer_kemeja_brand_ys_yabora_1681287022_08262131_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kemeja_brand_ys_yabora_1681287022_08262131_progressive_thumbnail.jpg
blazzer_kerja_1621132058_9e34493a_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kerja_1621132058_9e34493a_progressive_thumbnail.jpg
blazzer_kerja_1685244060_2b49a248_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kerja_1685244060_2b49a248_progressive_thumbnail.jpg
blazzer_kerja_1686528940_d6b37733_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kerja_1686528940_d6b37733_progressive_thumbnail.jpg
blazzer_kerja_1690207735_c49e76cc_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kerja_1690207735_c49e76cc_progressive_thumbnail.jpg
blazzer_kerja_coklat_1649399976_a97a128d_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kerja_coklat_1649399976_a97a128d_progressive_thumbnail.jpg
blazzer_kerja_hitam_bunga_1679554216_5fb68c9f_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kerja_hitam_bunga_1679554216_5fb68c9f_progressive_thumbnail.jpg
blazzer_korduroy_1668518979_44659ae6_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_korduroy_1668518979_44659ae6_progressive_thumbnail.jpg
blazzer_korean_1669110687_b6ae76d3_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_korean_1669110687_b6ae76d3_progressive_thumbnail.jpg
blazzer_korean_look_navy_1681139443_9b6bc8a4_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_korean_look_navy_1681139443_9b6bc8a4_progressive_thumbnail.jpg
blazzer_korea_lilac_1647310416_103c0f39_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_korea_lilac_1647310416_103c0f39_progressive_thumbnail.jpg
blazzer_korea_putih_1663835046_4f122188_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_korea_putih_1663835046_4f122188_progressive_thumbnail.jpg
blazzer_kotak_brand_ada_woman_1678677379_14c4bb13_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kotak_brand_ada_woman_1678677379_14c4bb13_progressive_thumbnail.jpg
blazzer_kuning_1598354637_15a71fd8_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kuning_1598354637_15a71fd8_progressive_thumbnail.jpg
blazzer_kuning_ex_blu_pepe_pre_1675007906_1da16c49_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_kuning_ex_blu_pepe_pre_1675007906_1da16c49_progressive_thumbnail.jpg
blazzer_laurent_1662665705_8d68f980_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_laurent_1662665705_8d68f980_progressive_thumbnail.jpg
blazzer_lengan_pendek_1657966278_d84fc681_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_lengan_pendek_1657966278_d84fc681_progressive_thumbnail.jpg
blazzer_lengan_pendek_1673146958_850f4c2d_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_lengan_pendek_1673146958_850f4c2d_progressive_thumbnail.jpg
blazzer_lengan_pendek_bahan_le_1620526869_2ed45045_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_lengan_pendek_bahan_le_1620526869_2ed45045_progressive_thumbnail.jpg
blazzer_levis_1641574658_f964fb10_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_levis_1641574658_f964fb10_progressive_thumbnail.jpg
blazzer_loewe_1682342153_df5dd832_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_loewe_1682342153_df5dd832_progressive_thumbnail.jpg
blazzer_maison_jules_1687696814_1e015788_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_maison_jules_1687696814_1e015788_progressive_thumbnail.jpg
blazzer_man_1678177237_05885ed5_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_man_1678177237_05885ed5_progressive_thumbnail.jpg
blazzer_man__jas_pria_1678177922_961554cd_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_man__jas_pria_1678177922_961554cd_progressive_thumbnail.jpg
blazzer_maroon_1659599979_2e1d53ba_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_maroon_1659599979_2e1d53ba_progressive_thumbnail.jpg
blazzer_maroon_by_forever_21_1688100934_ecdc0c39_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_maroon_by_forever_21_1688100934_ecdc0c39_progressive_thumbnail.jpg
blazzer_merah_1657170508_2fb690cf_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_merah_1657170508_2fb690cf_progressive_thumbnail.jpg
blazzer_merah_1660633917_3bc7c934_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_merah_1660633917_3bc7c934_progressive_thumbnail.jpg
blazzer_merk_baby_powder_1671890887_04e4baa8_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_merk_baby_powder_1671890887_04e4baa8_progressive_thumbnail.jpg
blazzer_mewah_1621850466_a7761e6f_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_mewah_1621850466_a7761e6f_progressive_thumbnail.jpg
blazzer_model_kemeja_1676168941_292e2381_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_model_kemeja_1676168941_292e2381_progressive_thumbnail.jpg
blazzer_motif_1660146084_90fafd31_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_motif_1660146084_90fafd31_progressive_thumbnail.jpg
blazzer_motif_1664509216_4582038e_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_motif_1664509216_4582038e_progressive_thumbnail.jpg
blazzer_motif_1669276073_115b0ea1_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_motif_1669276073_115b0ea1_progressive_thumbnail.jpg
blazzer_motif_1674374079_abc0f800_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_motif_1674374079_abc0f800_progressive_thumbnail.jpg
blazzer_motif_1688891311_e6371d8a_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_motif_1688891311_e6371d8a_progressive_thumbnail.jpg
blazzer_navy_gent_well_korea_1675675661_14b022f2_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_navy_gent_well_korea_1675675661_14b022f2_progressive_thumbnail.jpg
blazzer_navy_putih_premium_1660923060_6ed5ede8_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_navy_putih_premium_1660923060_6ed5ede8_progressive_thumbnail.jpg
blazzer_nonformal__outer_1692439688_f86e4ec5_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_nonformal__outer_1692439688_f86e4ec5_progressive_thumbnail.jpg
blazzer_no_brand_1652677821_e93fc781_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_no_brand_1652677821_e93fc781_progressive_thumbnail.jpg
blazzer_original_hnm_1669120297_9d3516c8_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_original_hnm_1669120297_9d3516c8_progressive_thumbnail.jpg
blazzer_outerwear_1595559465_9dc8545f_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_outerwear_1595559465_9dc8545f_progressive_thumbnail.jpg
blazzer_outer_kotakkotak_1645865602_a9757da8_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_outer_kotakkotak_1645865602_a9757da8_progressive_thumbnail.jpg
blazzer_pendek_1655190231_43930a24_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_pendek_1655190231_43930a24_progressive_thumbnail.jpg
blazzer_pink_1645955158_7f5339aa_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_pink_1645955158_7f5339aa_progressive_thumbnail.jpg
blazzer_pink_1667205040_809bf977_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_pink_1667205040_809bf977_progressive_thumbnail.jpg
blazzer_pita_1689010135_1494d609_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_pita_1689010135_1494d609_progressive_thumbnail.jpg
blazzer_premium_1656176854_6cf2261d_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_premium_1656176854_6cf2261d_progressive_thumbnail.jpg
blazzer_premium_1675001469_036e2234_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_premium_1675001469_036e2234_progressive_thumbnail.jpg
blazzer_pria_1658905259_dd4c9950_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_pria_1658905259_dd4c9950_progressive_thumbnail.jpg
blazzer_pria_ukuran_xl_1639548739_6962fc11_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_pria_ukuran_xl_1639548739_6962fc11_progressive_thumbnail.jpg
blazzer_pria_warna_hitam_1648351628_bf40a9d8_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_pria_warna_hitam_1648351628_bf40a9d8_progressive_thumbnail.jpg
blazzer_pukka_1686831603_29c7fcee_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_pukka_1686831603_29c7fcee_progressive_thumbnail.jpg
blazzer_pull_n_bear_1682846892_b3ec9e18_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_pull_n_bear_1682846892_b3ec9e18_progressive_thumbnail.jpg
blazzer_puring_hijau_kuning_1676169443_4ce592a4_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_puring_hijau_kuning_1676169443_4ce592a4_progressive_thumbnail.jpg
blazzer_purple_1658331244_14feca64_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_purple_1658331244_14feca64_progressive_thumbnail.jpg
blazzer_putih_1653874937_c9ba163c_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_putih_1653874937_c9ba163c_progressive_thumbnail.jpg
blazzer_putih_oversize_1623258048_8f46bf33_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_putih_oversize_1623258048_8f46bf33_progressive_thumbnail.jpg
blazzer_resmi__mesmerize_1634742807_e3bf1414_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_resmi__mesmerize_1634742807_e3bf1414_progressive_thumbnail.jpg
blazzer_rompi_1660807479_1545634e_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_rompi_1660807479_1545634e_progressive_thumbnail.jpg
blazzer_satin_hitam_black_1692888300_eac000ee_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_satin_hitam_black_1692888300_eac000ee_progressive_thumbnail.jpg
blazzer_semi_crop_murah_1695545328_e4c91d17_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_semi_crop_murah_1695545328_e4c91d17_progressive_thumbnail.jpg
blazzer_semi_denim_1669275677_11701f15_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_semi_denim_1669275677_11701f15_progressive_thumbnail.jpg
blazzer_silk_kemeja_korea_marb_1690362769_805f642a_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_silk_kemeja_korea_marb_1690362769_805f642a_progressive_thumbnail.jpg
blazzer_snop_house_1663169834_fbbc9d82_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_snop_house_1663169834_fbbc9d82_progressive_thumbnail.jpg
blazzer_soft_yellow_1661680697_0cf60fdd_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_soft_yellow_1661680697_0cf60fdd_progressive_thumbnail.jpg
blazzer_stradivarius_1626514345_00c5882f_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_stradivarius_1626514345_00c5882f_progressive_thumbnail.jpg
blazzer_stradivarius_hitam_1688370279_4c21e88c_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_stradivarius_hitam_1688370279_4c21e88c_progressive_thumbnail.jpg
blazzer_strawberry_1599481811_ec4382c2_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_strawberry_1599481811_ec4382c2_progressive_thumbnail.jpg
blazzer_stripe_1689171122_e02a2d11_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_stripe_1689171122_e02a2d11_progressive_thumbnail.jpg
blazzer_tartan_super_premium_1695817236_bd46f6c5_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_tartan_super_premium_1695817236_bd46f6c5_progressive_thumbnail.jpg
blazzer_tebal_1654996058_cc24e599_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_tebal_1654996058_cc24e599_progressive_thumbnail.jpg
blazzer_the_executive_1634730094_10947165_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_the_executive_1634730094_10947165_progressive_thumbnail.jpg
blazzer_tosca_gloria_vandari_1613825697_0b90cea9_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_tosca_gloria_vandari_1613825697_0b90cea9_progressive_thumbnail.jpg
blazzer_tweed_with_skirt_premi_1687019524_a314686a_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_tweed_with_skirt_premi_1687019524_a314686a_progressive_thumbnail.jpg
blazzer_uniqlo_cowok_ukuran_m__1649739668_1c7ba51b_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_uniqlo_cowok_ukuran_m__1649739668_1c7ba51b_progressive_thumbnail.jpg
blazzer_versace_versus_1663966832_59073d57_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_versace_versus_1663966832_59073d57_progressive_thumbnail.jpg
blazzer_vintage_1593231748_c1a7941e_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_vintage_1593231748_c1a7941e_progressive_thumbnail.jpg
blazzer_vintage_1623523083_326548b0_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_vintage_1623523083_326548b0_progressive_thumbnail.jpg
blazzer_vintage_crop_1684748632_c44c86a7_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_vintage_crop_1684748632_c44c86a7_progressive_thumbnail.jpg
blazzer_wanitaoutwearcardigan__1651918510_fa804c51_progressive_thumbnail,Jacket,Clothes_Dataset\blazzer_wanitaoutwearcardigan__1651918510_fa804c51_progressive_thumbnail.jpg
